filename,source_filename,original_format,arkid,family,source,owner,standardized_species,adipose_fin,pelvic_fin,barbel,multiple_dorsal_fin,original_url,license,file_name
INHS_FISH_1453.jpg,INHS_FISH_1453.jpg,jpg,s814hk1w,Centrarchidae,GLIN,INHS,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/s814hk1w.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_1453.jpg
UWZM-F-0002081.JPG,UWZM-F-0002081.JPG,jpg,cv022t99,Cyprinidae,GLIN,UWZM,notropis atherinoides,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/cv022t99.jpg,CC0 1.0,Images/chunk_3/UWZM-F-0002081.JPG
INHS_FISH_62904.jpg,INHS_FISH_62904.jpg,jpg,zg441w52,Centrarchidae,GLIN,INHS,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/zg441w52.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_62904.jpg
INHS_FISH_52118.jpg,INHS_FISH_52118.jpg,jpg,m121kx25,Centrarchidae,GLIN,INHS,lepomis gibbosus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/m121kx25.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_52118.jpg
JFBM-FISH-0040495.jpg,JFBM-FISH-0040495.jpg,jpg,hg67n33z,Cyprinidae,GLIN,JFBM,notropis volucellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/hg67n33z.jpg,CC0 1.0,Images/chunk_4/JFBM-FISH-0040495.jpg
UWZM-F-0001154.JPG,UWZM-F-0001154.JPG,jpg,j184df5b,Centrarchidae,GLIN,UWZM,lepomis gibbosus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/j184df5b.jpg,CC0 1.0,Images/chunk_2/UWZM-F-0001154.JPG
JFBM-FISH-0044162.jpg,JFBM-FISH-0044162.jpg,jpg,bt403596,Cyprinidae,GLIN,JFBM,notropis heterolepis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/bt403596.jpg,CC0 1.0,Images/chunk_3/JFBM-FISH-0044162.jpg
JFBM-FISH-0031378.jpg,JFBM-FISH-0031378.jpg,jpg,6f42c500,Centrarchidae,GLIN,JFBM,lepomis gibbosus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/6f42c500.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0031378.jpg
UWZM-F-0001833.JPG,UWZM-F-0001833.JPG,jpg,d368tv3d,Moronidae,GLIN,UWZM,morone mississippiensis,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/d368tv3d.jpg,CC0 1.0,Images/chunk_3/UWZM-F-0001833.JPG
INHS_FISH_23033.jpg,INHS_FISH_23033.jpg,jpg,9z061v14,Centrarchidae,GLIN,INHS,lepomis humilis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/9z061v14.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_23033.jpg
JFBM-FISH-0029736.jpg,JFBM-FISH-0029736.jpg,jpg,sr40gw8t,Centrarchidae,GLIN,JFBM,lepomis gibbosus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/sr40gw8t.jpg,CC0 1.0,Images/chunk_1/JFBM-FISH-0029736.jpg
INHS_FISH_43119.jpg,INHS_FISH_43119.jpg,jpg,8q44fq3f,Cyprinidae,GLIN,INHS,notropis percobromus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/8q44fq3f.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_43119.jpg
INHS_FISH_80490.jpg,INHS_FISH_80490.jpg,jpg,bt63p57g,Centrarchidae,GLIN,INHS,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/bt63p57g.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_80490.jpg
INHS_FISH_62953.jpg,INHS_FISH_62953.jpg,jpg,jg04r22w,Poeciliidae,GLIN,INHS,gambusia affinis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/jg04r22w.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_62953.jpg
INHS_FISH_96192.jpg,INHS_FISH_96192.jpg,jpg,fj91bp26,Cyprinidae,GLIN,INHS,notropis stramineus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/fj91bp26.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_96192.jpg
OSUM0000050.jpg,OSUM0000050.JPG,jpg,0179kj4b,Cyprinidae,GLIN,OSUM,notropis ariommus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/OSUM/0179kj4b.jpg,CC0 1.0,Images/chunk_3/OSUM0000050.jpg
INHS_FISH_24842.jpg,INHS_FISH_24842.jpg,jpg,jz03wk3q,Cyprinidae,GLIN,INHS,notropis blennius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/jz03wk3q.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_24842.jpg
INHS_FISH_53930.jpg,INHS_FISH_53930.jpg,jpg,c478rq1z,Cyprinidae,GLIN,INHS,notropis hudsonius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/c478rq1z.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_53930.jpg
INHS_FISH_21851.jpg,INHS_FISH_21851.jpg,jpg,bp81bg0f,Centrarchidae,GLIN,INHS,lepomis humilis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/bp81bg0f.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_21851.jpg
INHS_FISH_36215.jpg,INHS_FISH_36215.jpg,jpg,5m05fg3h,Cyprinidae,GLIN,INHS,notropis nubilus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/5m05fg3h.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_36215.jpg
UWZM-F-0000719.JPG,UWZM-F-0000719.JPG,jpg,tc927s4g,Esocidae,GLIN,UWZM,esox lucius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/tc927s4g.jpg,CC0 1.0,Images/chunk_1/UWZM-F-0000719.JPG
JFBM-FISH-0041674.jpg,JFBM-FISH-0041674.jpg,jpg,w670vx54,Cyprinidae,GLIN,JFBM,notropis chiliticus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/w670vx54.jpg,CC0 1.0,Images/chunk_3/JFBM-FISH-0041674.jpg
INHS_FISH_5824.jpg,INHS_FISH_5824.jpg,jpg,9c63kv9b,Cyprinidae,GLIN,INHS,notropis blennius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/9c63kv9b.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_5824.jpg
INHS_FISH_104000.jpg,INHS_FISH_104000.jpg,jpg,ts60c10q,Cyprinidae,GLIN,INHS,notropis hudsonius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/ts60c10q.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_104000.jpg
INHS_FISH_57187.jpg,INHS_FISH_57187.jpg,jpg,50017h26,Centrarchidae,GLIN,INHS,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/50017h26.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_57187.jpg
INHS_FISH_47432.jpg,INHS_FISH_47432.jpg,jpg,c425pq7k,Centrarchidae,GLIN,INHS,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/c425pq7k.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_47432.jpg
INHS_FISH_105420.jpg,INHS_FISH_105420.jpg,jpg,s6830n9s,Centrarchidae,GLIN,INHS,lepomis humilis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/s6830n9s.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_105420.jpg
INHS_FISH_96908.jpg,INHS_FISH_96908.jpg,jpg,2p45md90,Cobitidae,GLIN,INHS,misgurnus anguillicaudatus,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/2p45md90.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_96908.jpg
JFBM-FISH-0014003.jpg,JFBM-FISH-0014003.jpg,jpg,1q37c40z,Cyprinidae,GLIN,JFBM,phenacobius mirabilis,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/1q37c40z.jpg,CC0 1.0,Images/chunk_1/JFBM-FISH-0014003.jpg
INHS_FISH_44331.jpg,INHS_FISH_44331.jpg,jpg,3274d29f,Centrarchidae,GLIN,INHS,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/3274d29f.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_44331.jpg
UWZM-F-0001024.JPG,UWZM-F-0001024.JPG,jpg,rt360d0q,Centrarchidae,GLIN,UWZM,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/rt360d0q.jpg,CC0 1.0,Images/chunk_3/UWZM-F-0001024.JPG
INHS_FISH_57052.JPG,INHS_FISH_57052.JPG,jpg,8p81vv37,Moronidae,GLIN,INHS,morone mississippiensis,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/8p81vv37.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_57052.JPG
INHS_FISH_48848.jpg,INHS_FISH_48848.jpg,jpg,8333818f,Cyprinidae,GLIN,INHS,notropis atherinoides,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/8333818f.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_48848.jpg
INHS_FISH_82142.jpg,INHS_FISH_82142.jpg,jpg,k263d77f,Cyprinidae,GLIN,INHS,notropis petersoni,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/k263d77f.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_82142.jpg
INHS_FISH_91388.jpg,INHS_FISH_91388.jpg,jpg,tx89s643,Centrarchidae,GLIN,INHS,lepomis megalotis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/tx89s643.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_91388.jpg
INHS_FISH_23555.jpg,INHS_FISH_23555.jpg,jpg,qc15mg92,Ictaluridae,GLIN,INHS,noturus gyrinus,1,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/qc15mg92.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_23555.jpg
JFBM-FISH-0011527.jpg,JFBM-FISH-0011527.jpg,jpg,fq435d71,Cottidae,GLIN,JFBM,cottus bairdii,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/fq435d71.jpg,CC0 1.0,Images/chunk_4/JFBM-FISH-0011527.jpg
INHS_FISH_77050.jpg,INHS_FISH_77050.jpg,jpg,qz24dz0d,Poeciliidae,GLIN,INHS,gambusia affinis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/qz24dz0d.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_77050.jpg
INHS_FISH_90327.jpg,INHS_FISH_90327.jpg,jpg,gt74160v,Ictaluridae,GLIN,INHS,noturus gyrinus,1,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/gt74160v.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_90327.jpg
JFBM-FISH-0023401.jpg,JFBM-FISH-0023401.jpg,jpg,hs118176,Cyprinidae,GLIN,JFBM,notropis percobromus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/hs118176.jpg,CC0 1.0,Images/chunk_1/JFBM-FISH-0023401.jpg
JFBM-FISH-0043059.jpg,JFBM-FISH-0043059.jpg,jpg,9t154b4w,Cottidae,GLIN,JFBM,cottus carolinae,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/9t154b4w.jpg,CC0 1.0,Images/chunk_1/JFBM-FISH-0043059.jpg
INHS_FISH_43497.jpg,INHS_FISH_43497.jpg,jpg,8d75gr17,Cyprinidae,GLIN,INHS,phenacobius mirabilis,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/8d75gr17.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_43497.jpg
INHS_FISH_32810.jpg,INHS_FISH_32810.jpg,jpg,cr246t3m,Centrarchidae,GLIN,INHS,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/cr246t3m.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_32810.jpg
JFBM-FISH-0017769.jpg,JFBM-FISH-0017769.jpg,jpg,h5662c7j,Centrarchidae,GLIN,JFBM,lepomis punctatus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/h5662c7j.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0017769.jpg
JFBM-FISH-0030985.jpg,JFBM-FISH-0030985.jpg,jpg,qc71gn1x,Centrarchidae,GLIN,JFBM,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/qc71gn1x.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0030985.jpg
INHS_FISH_51264.jpg,INHS_FISH_51264.jpg,jpg,zv46s02x,Centrarchidae,GLIN,INHS,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/zv46s02x.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_51264.jpg
UWZM-F-0004081.JPG,UWZM-F-0004081.JPG,jpg,t1185w1g,Cyprinidae,GLIN,UWZM,chrosomus erythrogaster,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/t1185w1g.jpg,CC0 1.0,Images/chunk_2/UWZM-F-0004081.JPG
JFBM-FISH-0035043.jpg,JFBM-FISH-0035043.jpg,jpg,2796rs8d,Centrarchidae,GLIN,JFBM,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/2796rs8d.jpg,CC0 1.0,Images/chunk_1/JFBM-FISH-0035043.jpg
INHS_FISH_17660.jpg,INHS_FISH_17660.jpg,jpg,sw56g83z,Centrarchidae,GLIN,INHS,lepomis humilis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/sw56g83z.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_17660.jpg
UWZM-F-0000559.JPG,UWZM-F-0000559.JPG,jpg,zd12r16h,Cyprinidae,GLIN,UWZM,cyprinus carpio,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/zd12r16h.jpg,CC0 1.0,Images/chunk_1/UWZM-F-0000559.JPG
UWZM-F-0001141.JPG,UWZM-F-0001141.JPG,jpg,zs756p81,Centrarchidae,GLIN,UWZM,lepomis gibbosus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/zs756p81.jpg,CC0 1.0,Images/chunk_2/UWZM-F-0001141.JPG
JFBM-FISH-0015037.jpg,JFBM-FISH-0015037.jpg,jpg,b6725s3h,Percidae,GLIN,JFBM,perca flavescens,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/b6725s3h.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0015037.jpg
INHS_FISH_82694.jpg,INHS_FISH_82694.jpg,jpg,jf65sg0z,Centrarchidae,GLIN,INHS,lepomis auritus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/jf65sg0z.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_82694.jpg
INHS_FISH_42414.jpg,INHS_FISH_42414.jpg,jpg,td591z30,Centrarchidae,GLIN,INHS,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/td591z30.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_42414.jpg
JFBM-FISH-0046581.jpg,JFBM-FISH-0046581.jpg,jpg,c298mw7c,Cottidae,GLIN,JFBM,cottus rhotheus,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/c298mw7c.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0046581.jpg
JFBM-FISH-0030992.jpg,JFBM-FISH-0030992.jpg,jpg,ph83xh25,Centrarchidae,GLIN,JFBM,lepomis gibbosus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/ph83xh25.jpg,CC0 1.0,Images/chunk_3/JFBM-FISH-0030992.jpg
INHS_FISH_26271.jpg,INHS_FISH_26271.jpg,jpg,p7392w43,Cyprinidae,GLIN,INHS,notropis buchanani,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/p7392w43.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_26271.jpg
INHS_FISH_54916.jpg,INHS_FISH_54916.jpg,jpg,jz49qc68,Cyprinidae,GLIN,INHS,phenacobius mirabilis,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/jz49qc68.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_54916.jpg
INHS_FISH_88813.jpg,INHS_FISH_88813.jpg,jpg,mg42tc53,Cyprinidae,GLIN,INHS,notropis stramineus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/mg42tc53.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_88813.jpg
UWZM-F-0002585.JPG,UWZM-F-0002585.JPG,jpg,mm42f93f,Cyprinidae,GLIN,UWZM,notropis hudsonius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/mm42f93f.jpg,CC0 1.0,Images/chunk_3/UWZM-F-0002585.JPG
INHS_FISH_108856.jpg,INHS_FISH_108856.jpg,jpg,3690dm0f,Cyprinidae,GLIN,INHS,notropis buchanani,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/3690dm0f.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_108856.jpg
JFBM-FISH-0036377.jpg,JFBM-FISH-0036377.jpg,jpg,x591933b,Esocidae,GLIN,JFBM,esox lucius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/x591933b.jpg,CC0 1.0,Images/chunk_4/JFBM-FISH-0036377.jpg
JFBM-FISH-0035943.jpg,JFBM-FISH-0035943.jpg,jpg,ch28fj50,Cyprinidae,GLIN,JFBM,notropis volucellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/ch28fj50.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0035943.jpg
INHS_FISH_51966.jpg,INHS_FISH_51966.jpg,jpg,2s77x72r,Centrarchidae,GLIN,INHS,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/2s77x72r.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_51966.jpg
UWZM-F-0003132.JPG,UWZM-F-0003132.JPG,jpg,2207287c,Cyprinidae,GLIN,UWZM,notropis texanus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/2207287c.jpg,CC0 1.0,Images/chunk_1/UWZM-F-0003132.JPG
INHS_FISH_104214.jpg,INHS_FISH_104214.jpg,jpg,wj52ng0p,Cyprinidae,GLIN,INHS,notropis atherinoides,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/wj52ng0p.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_104214.jpg
UWZM-F-0002260.JPG,UWZM-F-0002260.JPG,jpg,17030x4b,Cyprinidae,GLIN,UWZM,notropis blennius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/17030x4b.jpg,CC0 1.0,Images/chunk_4/UWZM-F-0002260.JPG
JFBM-FISH-0036677.jpg,JFBM-FISH-0036677.jpg,jpg,rg571b7p,Esocidae,GLIN,JFBM,esox lucius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/rg571b7p.jpg,CC0 1.0,Images/chunk_3/JFBM-FISH-0036677.jpg
INHS_FISH_89415.jpg,INHS_FISH_89415.jpg,jpg,39467g4k,Centrarchidae,GLIN,INHS,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/39467g4k.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_89415.jpg
INHS_FISH_1245.jpg,INHS_FISH_1245.jpg,jpg,s858mz42,Centrarchidae,GLIN,INHS,lepomis megalotis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/s858mz42.jpg,CC BY-NC,Images/chunk_4/INHS_FISH_1245.jpg
JFBM-FISH-0037264.jpg,JFBM-FISH-0037264.jpg,jpg,wd02wq0r,Cyprinidae,GLIN,JFBM,notropis micropteryx,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/wd02wq0r.jpg,CC0 1.0,Images/chunk_3/JFBM-FISH-0037264.jpg
UWZM-F-0003334.JPG,UWZM-F-0003334.JPG,jpg,wv44zz7d,Cyprinidae,GLIN,UWZM,notropis wickliffi,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/wv44zz7d.jpg,CC0 1.0,Images/chunk_1/UWZM-F-0003334.JPG
INHS_FISH_89221.jpg,INHS_FISH_89221.jpg,jpg,x718102f,Centrarchidae,GLIN,INHS,lepomis humilis,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/x718102f.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_89221.jpg
INHS_FISH_107924.jpg,INHS_FISH_107924.jpg,jpg,0z895x5p,Centrarchidae,GLIN,INHS,lepomis microlophus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/0z895x5p.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_107924.jpg
INHS_FISH_159.jpg,INHS_FISH_159.jpg,jpg,v1418440,Centrarchidae,GLIN,INHS,lepomis cyanellus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/v1418440.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_159.jpg
JFBM-FISH-0028660.jpg,JFBM-FISH-0028660.jpg,jpg,wj700w50,Esocidae,GLIN,JFBM,esox lucius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/wj700w50.jpg,CC0 1.0,Images/chunk_1/JFBM-FISH-0028660.jpg
JFBM-FISH-0012421.jpg,JFBM-FISH-0012421.jpg,jpg,h392622j,Percidae,GLIN,JFBM,perca flavescens,0,1,0.0,1,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/h392622j.jpg,CC0 1.0,Images/chunk_2/JFBM-FISH-0012421.jpg
JFBM-FISH-0041420.jpg,JFBM-FISH-0041420.jpg,jpg,6b60110v,Centrarchidae,GLIN,JFBM,lepomis gibbosus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/6b60110v.jpg,CC0 1.0,Images/chunk_3/JFBM-FISH-0041420.jpg
INHS_FISH_22796.jpg,INHS_FISH_22796.jpg,jpg,rh974852,Cyprinidae,GLIN,INHS,cyprinus carpio,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/rh974852.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_22796.jpg
INHS_FISH_28536.jpg,INHS_FISH_28536.jpg,jpg,z997f50q,Lepisosteidae,GLIN,INHS,lepisosteus osseus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/z997f50q.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_28536.jpg
INHS_FISH_10254.jpg,INHS_FISH_10254.jpg,jpg,pn482f2f,Cyprinidae,GLIN,INHS,phenacobius mirabilis,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/pn482f2f.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_10254.jpg
INHS_FISH_7814.jpg,INHS_FISH_7814.jpg,jpg,fq664k46,Centrarchidae,GLIN,INHS,lepomis macrochirus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/fq664k46.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_7814.jpg
INHS_FISH_94120.jpg,INHS_FISH_94120.jpg,jpg,21647g3j,Cyprinidae,GLIN,INHS,notropis stramineus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/21647g3j.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_94120.jpg
INHS_FISH_105755.jpg,INHS_FISH_105755.jpg,jpg,jh51pn9d,Ictaluridae,GLIN,INHS,noturus gyrinus,1,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/jh51pn9d.jpg,CC BY-NC,Images/chunk_1/INHS_FISH_105755.jpg
UWZM-F-0004101.JPG,UWZM-F-0004101.JPG,jpg,hg48pc2d,Cyprinidae,GLIN,UWZM,chrosomus erythrogaster,0,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/hg48pc2d.jpg,CC0 1.0,Images/chunk_3/UWZM-F-0004101.JPG
INHS_FISH_46916.jpg,INHS_FISH_46916.jpg,jpg,b607wx5m,Esocidae,GLIN,INHS,esox lucius,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/b607wx5m.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_46916.jpg
INHS_FISH_33014.jpg,INHS_FISH_33014.jpg,jpg,mv25qq8q,Cyprinidae,GLIN,INHS,notropis texanus,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/mv25qq8q.jpg,CC BY-NC,Images/chunk_2/INHS_FISH_33014.jpg
JFBM-FISH-0033085.jpg,JFBM-FISH-0033085.jpg,jpg,m9321w0n,Cyprinidae,GLIN,JFBM,notropis atherinoides,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/m9321w0n.jpg,CC0 1.0,Images/chunk_4/JFBM-FISH-0033085.jpg
UWZM-F-0003316.JPG,UWZM-F-0003316.JPG,jpg,hj644969,Cyprinidae,GLIN,UWZM,notropis wickliffi,0,1,0.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/hj644969.jpg,CC0 1.0,Images/chunk_2/UWZM-F-0003316.JPG
INHS_FISH_9116.jpg,INHS_FISH_9116.jpg,jpg,b263fs2v,Ictaluridae,GLIN,INHS,noturus flavus,1,1,1.0,0,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/b263fs2v.jpg,CC BY-NC,Images/chunk_3/INHS_FISH_9116.jpg
