filename,source_filename,original_format,arkid,family,source,owner,standardized_species,original_url,license,adipose_fin,pelvic_fin,barbel,multiple_dorsal_fin,file_name,verbatim_species,species
UWZM-F-0001950.JPG,UWZM-F-0001950.JPG,jpg,kg32cf6m,Cyprinidae,GLIN,UWZM,notropis atherinoides,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/kg32cf6m.jpg,CC0 1.0,,,,,Images/chunk_1/UWZM-F-0001950.JPG,,
INHS_FISH_99417.jpg,INHS_FISH_99417.jpg,jpg,7g84q689,Centrarchidae,GLIN,INHS,lepomis cyanellus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/7g84q689.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_99417.jpg,,
43482_lat_FMNH_FZ_n.jpg,43482_lat_FMNH_FZ_n.jpg,jpg,8n37361s,Cyprinidae,GLIN,FMNH,luxilus cornutus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/8n37361s.jpg,CC BY-NC,,,,,Images/chunk_1/43482_lat_FMNH_FZ_n.jpg,,
INHS_FISH_91548.jpg,INHS_FISH_91548.jpg,jpg,3d51750n,Cyprinidae,GLIN,INHS,ericymba buccata,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/3d51750n.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_91548.jpg,,
3551_lat_FMNH_FZ_x.jpg,3551_lat_FMNH_FZ_x.jpg,jpg,ff35dc24,Cyprinidae,GLIN,FMNH,notropis chihuahua,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/ff35dc24.jpg,CC BY-NC,,,,,Images/chunk_1/3551_lat_FMNH_FZ_x.jpg,,
42190_lat_FMNH_FZ_ct.jpg,42190_lat_FMNH_FZ_ct.jpg,jpg,9g68h409,Cyprinidae,GLIN,FMNH,luxilus chrysocephalus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/9g68h409.jpg,CC BY-NC,,,,,Images/chunk_1/42190_lat_FMNH_FZ_ct.jpg,,
JFBM-FISH-0046512.jpg,JFBM-FISH-0046512.jpg,jpg,pm59s10c,Cottidae,GLIN,JFBM,cottus perplexus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/pm59s10c.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0046512.jpg,,
OSUM0007462.jpg,OSUM0007462.JPG,jpg,fj38k24b,Cyprinidae,GLIN,OSUM,cyprinella whipplei,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/OSUM/fj38k24b.jpg,CC0 1.0,,,,,Images/chunk_1/OSUM0007462.jpg,,
JFBM-FISH-0019759.jpg,JFBM-FISH-0019759.jpg,jpg,4w42vp8f,Cyprinidae,GLIN,JFBM,notropis percobromus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/4w42vp8f.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0019759.jpg,,
INHS_FISH_56591.jpg,INHS_FISH_56591.jpg,jpg,df573w7g,Centrarchidae,GLIN,INHS,lepomis cyanellus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/df573w7g.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_56591.jpg,,
ark-_65665_m37e3e918f21ad4a4b99d92a8d1c7a948e.jpg,ark-_65665_m37e3e918f21ad4a4b99d92a8d1c7a948e.jpg,jpg,df84g268,cyprinidae,iDigBio,usnm,siphateles bicolor,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/df84g268.jpg,CC0,,,,,Images/chunk_1/ark-_65665_m37e3e918f21ad4a4b99d92a8d1c7a948e.jpg,,
69107_lat_FMNH_FZ_r.jpg,69107_lat_FMNH_FZ_r.jpg,jpg,wd63q26m,Cyprinidae,GLIN,FMNH,hybopsis dorsalis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/wd63q26m.jpg,CC BY-NC,,,,,Images/chunk_1/69107_lat_FMNH_FZ_r.jpg,,
JFBM-FISH-0047389.jpg,JFBM-FISH-0047389.jpg,jpg,2w07b29z,Cyprinidae,GLIN,JFBM,cyprinella camura,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/2w07b29z.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0047389.jpg,,
1488981309780NjEZEZsPGM3Uy1NL#0.jpg,1488981309780NjEZEZsPGM3Uy1NL.jpg,jpg,jd32wb8q,clupeidae,iDigBio,mnhn,alosa fallax,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/jd32wb8q.jpg,CC BY,,,,,Images/chunk_1/1488981309780NjEZEZsPGM3Uy1NL#0.jpg,,
ark-_65665_m37fee02d80d104c17a1b95df153706244.jpg,ark-_65665_m37fee02d80d104c17a1b95df153706244.jpg,jpg,3828bt4j,gobiidae,iDigBio,usnm,amblygobius phalaena,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/3828bt4j.jpg,Usage Conditions Apply,,,,,Images/chunk_1/ark-_65665_m37fee02d80d104c17a1b95df153706244.jpg,,
INHS_FISH_83487.jpg,INHS_FISH_83487.jpg,jpg,8m75kf7k,Centrarchidae,GLIN,INHS,lepomis macrochirus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/8m75kf7k.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_83487.jpg,,
ark-_65665_m39eb3256e1f9048248fea6fe806326855.jpg,ark-_65665_m39eb3256e1f9048248fea6fe806326855.jpg,jpg,th215t6z,acanthuridae,iDigBio,usnm,acanthurus triostegus,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/th215t6z.jpg,Usage Conditions Apply,,,,,Images/chunk_1/ark-_65665_m39eb3256e1f9048248fea6fe806326855.jpg,,
ark-_65665_m318b8f35beee04b0b90609a14f9e816fd.jpg,ark-_65665_m318b8f35beee04b0b90609a14f9e816fd.jpg,jpg,fv73n342,cyprinidae,iDigBio,usnm,pimephales promelas,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/fv73n342.jpg,CC0,,,,,Images/chunk_1/ark-_65665_m318b8f35beee04b0b90609a14f9e816fd.jpg,,
JFBM-FISH-0040485.jpg,JFBM-FISH-0040485.jpg,jpg,hr49sh2g,Cyprinidae,GLIN,JFBM,notropis topeka,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/hr49sh2g.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0040485.jpg,,
mb801169#2.jpg,801169.jpeg,jpeg,wt40cz2w,Cyprinidae,Morphbank,,lavinia exilicauda,https://fishair.org/hdr-share/ftp/ark/89609/morphbank/wt40cz2w.jpeg,CC BY-NC-SA 3.0,,,,,Images/chunk_1/mb801169#2.jpg,,
1459436195244TvIItwT1rC0Jfg1W.jpg,1459436195244TvIItwT1rC0Jfg1W.jpg,jpg,zk485s5m,lepisosteidae,iDigBio,mnhn,lepisosteus platostomus,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/zk485s5m.jpg,CC BY,,,,,Images/chunk_1/1459436195244TvIItwT1rC0Jfg1W.jpg,,
INHS_FISH_51429.jpg,INHS_FISH_51429.jpg,jpg,mr05gp63,Centrarchidae,GLIN,INHS,lepomis auritus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/mr05gp63.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_51429.jpg,,
UWZM-F-0003768.JPG,UWZM-F-0003768.JPG,jpg,9751f63p,Percidae,GLIN,UWZM,perca flavescens,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/9751f63p.jpg,CC0 1.0,,,,,Images/chunk_1/UWZM-F-0003768.JPG,,
JFBM-FISH-0034698.jpg,JFBM-FISH-0034698.jpg,jpg,qj20kv37,Cyprinidae,GLIN,JFBM,notropis volucellus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/qj20kv37.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0034698.jpg,,
JFBM-FISH-0025337.jpg,JFBM-FISH-0025337.jpg,jpg,1j202n5h,Centrarchidae,GLIN,JFBM,lepomis macrochirus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/1j202n5h.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0025337.jpg,,
INHS_FISH_13446.jpg,INHS_FISH_13446.jpg,jpg,rr65m63n,Cyprinidae,GLIN,INHS,notropis hudsonius,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/rr65m63n.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_13446.jpg,,
78616_lat_FMNH_FZ#0.jpg,78616_lat_FMNH_FZ.jpg,jpg,bz802p0m,Cyprinidae,GLIN,FMNH,notropis stramineus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/bz802p0m.jpg,CC BY-NC,,,,,Images/chunk_1/78616_lat_FMNH_FZ#0.jpg,,
INHS_FISH_4307.jpg,INHS_FISH_4307.jpg,jpg,gh78293p,Centrarchidae,GLIN,INHS,lepomis gibbosus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/gh78293p.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_4307.jpg,,
79946_lat_FMNH_FZ#0.jpg,79946_lat_FMNH_FZ.jpg,jpg,4t73hs50,Cyprinidae,GLIN,FMNH,cyprinella lutrensis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/4t73hs50.jpg,CC BY-NC,,,,,Images/chunk_1/79946_lat_FMNH_FZ#0.jpg,,
JFBM-FISH-0018494.jpg,JFBM-FISH-0018494.jpg,jpg,9f56033m,Cyprinidae,GLIN,JFBM,cyprinella lutrensis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/9f56033m.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0018494.jpg,,
OSUM0006090#0.jpg,OSUM0006090.JPG,jpg,j544dx99,Cyprinidae,GLIN,OSUM,chrosomus erythrogaster,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/OSUM/j544dx99.jpg,CC0 1.0,,,,,Images/chunk_1/OSUM0006090#0.jpg,,
INHS_FISH_90651.jpg,INHS_FISH_90651.jpg,jpg,ms80g551,Centrarchidae,GLIN,INHS,lepomis gibbosus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/ms80g551.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_90651.jpg,,
69092_lat_FMNH_FZ_u.jpg,69092_lat_FMNH_FZ_u.jpg,jpg,qw09g67z,Cyprinidae,GLIN,FMNH,hybopsis dorsalis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/qw09g67z.jpg,CC BY-NC,,,,,Images/chunk_1/69092_lat_FMNH_FZ_u.jpg,,
INHS_FISH_93796.jpg,INHS_FISH_93796.jpg,jpg,sm824d95,Cyprinidae,GLIN,INHS,phenacobius mirabilis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/sm824d95.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_93796.jpg,,
ark-_65665_m388d635faabf0482a83d71b8680267746.jpg,ark-_65665_m388d635faabf0482a83d71b8680267746.jpg,jpg,r909qf9k,cyprinidae,iDigBio,usnm,siphateles bicolor,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/r909qf9k.jpg,CC0,,,,,Images/chunk_1/ark-_65665_m388d635faabf0482a83d71b8680267746.jpg,,
UWZM-F-0002671.JPG,UWZM-F-0002671.JPG,jpg,b1078t3v,Cyprinidae,GLIN,UWZM,notropis hudsonius,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/b1078t3v.jpg,CC0 1.0,,,,,Images/chunk_1/UWZM-F-0002671.JPG,,
INHS_FISH_1614.jpg,INHS_FISH_1614.jpg,jpg,w809n448,Poeciliidae,GLIN,INHS,gambusia affinis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/w809n448.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_1614.jpg,,
JFBM-FISH-0031717.jpg,JFBM-FISH-0031717.jpg,jpg,2c43p032,Cyprinidae,GLIN,JFBM,notropis stramineus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/2c43p032.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0031717.jpg,,
JFBM-FISH-0028695.jpg,JFBM-FISH-0028695.jpg,jpg,r566n19n,Cottidae,GLIN,JFBM,cottus bairdii,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/r566n19n.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0028695.jpg,,
13564_lat_FMNH_FZ_l.jpg,13564_lat_FMNH_FZ_l.jpg,jpg,rk99d17p,Cyprinidae,GLIN,FMNH,notropis bifrenatus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/rk99d17p.jpg,CC BY-NC,,,,,Images/chunk_1/13564_lat_FMNH_FZ_l.jpg,,
1406028794894K5Y3e93TkzbILf7S.jpg,1406028794894K5Y3e93TkzbILf7S.jpg,jpg,j114mw3d,labridae,iDigBio,mnhn,labroides dimidiatus,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/j114mw3d.jpg,CC BY-NC-ND,,,,,,,
INHS_FISH_41430.jpg,INHS_FISH_41430.jpg,jpg,9130gh4p,Centrarchidae,GLIN,INHS,lepomis megalotis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/9130gh4p.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_41430.jpg,,
mb124024.jpeg,124024.jpeg,jpeg,wc163h4q,Balistidae,Morphbank,,rhinecanthus rectangulus,https://fishair.org/hdr-share/ftp/ark/89609/morphbank/wc163h4q.jpeg,CC BY-NC-SA 3.0,,,,,Images/chunk_1/mb124024.jpeg,,
INHS_FISH_4029.jpg,INHS_FISH_4029.jpg,jpg,gf49xj0b,Cyprinidae,GLIN,INHS,notropis stramineus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/gf49xj0b.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_4029.jpg,,
14679689653861RIM8QuYTSnfx8I6#3.jpg,14679689653861RIM8QuYTSnfx8I6.jpg,jpg,c5038p90,characidae,iDigBio,mnhn,hyphessobrycon borealis,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/mnhn/c5038p90.jpg,CC BY,,,,,Images/chunk_1/14679689653861RIM8QuYTSnfx8I6#3.jpg,,
JFBM-FISH-0039771.jpg,JFBM-FISH-0039771.jpg,jpg,5h31sq3m,Cyprinidae,GLIN,JFBM,notropis stramineus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/5h31sq3m.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0039771.jpg,,
INHS_FISH_38321.jpg,INHS_FISH_38321.jpg,jpg,6n63ck51,Cyprinidae,GLIN,INHS,notropis micropteryx,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/6n63ck51.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_38321.jpg,,
INHS_FISH_76530.jpg,INHS_FISH_76530.jpg,jpg,m3041r9g,Centrarchidae,GLIN,INHS,lepomis megalotis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/m3041r9g.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_76530.jpg,,
UWZM-F-0000959.JPG,UWZM-F-0000959.JPG,jpg,s933wv0h,Centrarchidae,GLIN,UWZM,lepomis cyanellus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/s933wv0h.jpg,CC0 1.0,,,,,Images/chunk_1/UWZM-F-0000959.JPG,,
JFBM-FISH-0021241.jpg,JFBM-FISH-0021241.jpg,jpg,8z82gb44,Cyprinidae,GLIN,JFBM,notropis percobromus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/8z82gb44.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0021241.jpg,,
JFBM-FISH-0016411.jpg,JFBM-FISH-0016411.jpg,jpg,cv30jh71,Moronidae,GLIN,JFBM,morone saxatilis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/cv30jh71.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0016411.jpg,,
1415_lat_FMNH_FZ_j.jpg,1415_lat_FMNH_FZ_j.jpg,jpg,ct62rf53,Cyprinidae,GLIN,FMNH,notropis blennius,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/ct62rf53.jpg,CC BY-NC,,,,,Images/chunk_1/1415_lat_FMNH_FZ_j.jpg,,
ark-_65665_m3ea5be393e8524bc780a78eaad46e862f.jpg,ark-_65665_m3ea5be393e8524bc780a78eaad46e862f.jpg,jpg,2s18sj9f,antennariidae,iDigBio,usnm,antennatus coccineus,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/2s18sj9f.jpg,Usage Conditions Apply,,,,,Images/chunk_1/ark-_65665_m3ea5be393e8524bc780a78eaad46e862f.jpg,,
INHS_FISH_100229.jpg,INHS_FISH_100229.jpg,jpg,ph33tp9s,Cyprinidae,GLIN,INHS,hybopsis dorsalis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/ph33tp9s.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_100229.jpg,,
INHS_FISH_48590.jpg,INHS_FISH_48590.jpg,jpg,vw68sd5q,Centrarchidae,GLIN,INHS,lepomis macrochirus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/vw68sd5q.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_48590.jpg,,
m35e6e8c13-2c8d-48a1-94a8-e19f70ffcb5f.jpg,m35e6e8c13-2c8d-48a1-94a8-e19f70ffcb5f.jpg,jpg,6z38fj5q,pomacentridae,iDigBio,usnm,abudefduf vaigiensis,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/6z38fj5q.jpg,Usage Conditions Apply,,,,,Images/chunk_1/m35e6e8c13-2c8d-48a1-94a8-e19f70ffcb5f.jpg,,
INHS_FISH_33542.jpg,INHS_FISH_33542.jpg,jpg,cx54d32p,Cyprinidae,GLIN,INHS,notropis atherinoides,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/cx54d32p.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_33542.jpg,,
ark-_65665_m37efa175bbd434099973d025589baaca7.jpg,ark-_65665_m37efa175bbd434099973d025589baaca7.jpg,jpg,5r29v02j,scaridae,iDigBio,usnm,chlorurus sordidus,https://fishair.org/hdr-share/ftp/ark/89609/iDigBio/usnm/5r29v02j.jpg,Usage Conditions Apply,,,,,Images/chunk_1/ark-_65665_m37efa175bbd434099973d025589baaca7.jpg,,
UWZM-F-0000224.JPG,UWZM-F-0000224.JPG,jpg,sn176d66,Cyprinidae,GLIN,UWZM,cyprinella spiloptera,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/sn176d66.jpg,CC0 1.0,,,,,Images/chunk_1/UWZM-F-0000224.JPG,,
69012_lat_FMNH_FZ_jk.jpg,69012_lat_FMNH_FZ_jk.jpg,jpg,q6370j45,Cyprinidae,GLIN,FMNH,hybopsis dorsalis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/q6370j45.jpg,CC BY-NC,,,,,Images/chunk_1/69012_lat_FMNH_FZ_jk.jpg,,
78844_lat_FMNH_FZ#0.jpg,78844_lat_FMNH_FZ.jpg,jpg,kd42qp9f,Cyprinidae,GLIN,FMNH,notropis volucellus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/kd42qp9f.jpg,CC BY-NC,,,,,Images/chunk_1/78844_lat_FMNH_FZ#0.jpg,,
INHS_FISH_64018.jpg,INHS_FISH_64018.jpg,jpg,rs59qf6m,Ictaluridae,GLIN,INHS,noturus elegans,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/rs59qf6m.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_64018.jpg,,
JFBM-FISH-0027533.jpg,JFBM-FISH-0027533.jpg,jpg,kp121n28,Cottidae,GLIN,JFBM,cottus cognatus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/kp121n28.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0027533.jpg,,
JFBM-FISH-0022366.jpg,JFBM-FISH-0022366.jpg,jpg,bn97mw5k,Cottidae,GLIN,JFBM,cottus bairdii,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/bn97mw5k.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0022366.jpg,,
INHS_FISH_83288.jpg,INHS_FISH_83288.jpg,jpg,0n265f6x,Centrarchidae,GLIN,INHS,lepomis microlophus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/0n265f6x.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_83288.jpg,,
JFBM-FISH-0033744.jpg,JFBM-FISH-0033744.jpg,jpg,8q04286n,Cyprinidae,GLIN,JFBM,hybopsis dorsalis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/8q04286n.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0033744.jpg,,
mb821557#0.jpg,821557.jpeg,jpeg,3v302c4m,Cyprinidae,Morphbank,,siphateles bicolor,https://fishair.org/hdr-share/ftp/ark/89609/morphbank/3v302c4m.jpeg,CC BY-NC-SA 3.0,,,,,Images/chunk_1/mb821557#0.jpg,,
60738_lat_FMNH_FZ_x.jpg,60738_lat_FMNH_FZ_x.jpg,jpg,h151cc6m,Cyprinidae,GLIN,FMNH,luxilus cornutus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/h151cc6m.jpg,CC BY-NC,,,,,Images/chunk_1/60738_lat_FMNH_FZ_x.jpg,,
819_lat_FMNH_FZ#0.jpg,819_lat_FMNH_FZ.jpg,jpg,7b68s49x,Cyprinidae,GLIN,FMNH,hybopsis dorsalis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/7b68s49x.jpg,CC BY-NC,,,,,Images/chunk_1/819_lat_FMNH_FZ#0.jpg,,
INHS_FISH_50477.jpg,INHS_FISH_50477.jpg,jpg,gj92s04k,Centrarchidae,GLIN,INHS,lepomis megalotis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/gj92s04k.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_50477.jpg,,
73302_lat_FMNH_FZ#2.jpg,73302_lat_FMNH_FZ.jpg,jpg,c2587x92,Cyprinidae,GLIN,FMNH,hybopsis dorsalis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/c2587x92.jpg,CC BY-NC,,,,,Images/chunk_1/73302_lat_FMNH_FZ#2.jpg,,
INHS_FISH_30322.jpg,INHS_FISH_30322.jpg,jpg,g7250x98,Centrarchidae,GLIN,INHS,lepomis cyanellus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/g7250x98.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_30322.jpg,,
mb819301#2.jpg,819301.jpeg,jpeg,kf435g5n,Cyprinidae,Morphbank,,notropis texanus,https://fishair.org/hdr-share/ftp/ark/89609/morphbank/kf435g5n.jpeg,CC BY-NC-SA 3.0,,,,,Images/chunk_1/mb819301#2.jpg,,
OSUM0000043.jpg,OSUM0000043.JPG,jpg,ww74zr2j,Cyprinidae,GLIN,OSUM,notropis ariommus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/OSUM/ww74zr2j.jpg,CC0 1.0,,,,,Images/chunk_1/OSUM0000043.jpg,,
INHS_FISH_88560.jpg,INHS_FISH_88560.jpg,jpg,qk56td8s,Cyprinidae,GLIN,INHS,notropis percobromus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/qk56td8s.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_88560.jpg,,
JFBM-FISH-0016849.jpg,JFBM-FISH-0016849.jpg,jpg,4j51407t,Centrarchidae,GLIN,JFBM,lepomis punctatus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/4j51407t.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0016849.jpg,,
13632_lat_FMNH_FZ_bw.jpg,13632_lat_FMNH_FZ_bw.jpg,jpg,vd43bt4h,Cyprinidae,GLIN,FMNH,luxilus cornutus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/vd43bt4h.jpg,CC BY-NC,,,,,Images/chunk_1/13632_lat_FMNH_FZ_bw.jpg,,
88599_lat_FMNH_FZ_ad.jpg,88599_lat_FMNH_FZ_ad.jpg,jpg,qs358w6h,Cyprinidae,GLIN,FMNH,luxilus coccogenis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/qs358w6h.jpg,CC BY-NC,,,,,Images/chunk_1/88599_lat_FMNH_FZ_ad.jpg,,
INHS_FISH_57053.jpg,INHS_FISH_57053.jpg,jpg,8f37xf4z,Centrarchidae,GLIN,INHS,chaenobryttus gulosus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/8f37xf4z.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_57053.jpg,,
JFBM-FISH-0017324-21.jpg,JFBM-FISH-0017324-21.jpg,jpg,jb51c645,Fundulidae,GLIN,JFBM,fundulus catenatus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/JFBM/jb51c645.jpg,CC0 1.0,,,,,Images/chunk_1/JFBM-FISH-0017324-21.jpg,,
100418_lat_FMNH_FZ_i.jpg,100418_lat_FMNH_FZ_i.jpg,jpg,tn94zf23,Cyprinidae,GLIN,FMNH,luxilus cornutus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/tn94zf23.jpg,CC BY-NC,,,,,Images/chunk_1/100418_lat_FMNH_FZ_i.jpg,,
INHS_FISH_15865.jpg,INHS_FISH_15865.jpg,jpg,1501zn5n,Centrarchidae,GLIN,INHS,lepomis cyanellus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/1501zn5n.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_15865.jpg,,
INHS_FISH_42951.jpg,INHS_FISH_42951.jpg,jpg,6g81pb1h,Cyprinidae,GLIN,INHS,notropis wickliffi,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/INHS/6g81pb1h.jpg,CC BY-NC,,,,,Images/chunk_1/INHS_FISH_42951.jpg,,
UWZM-F-0001030.JPG,UWZM-F-0001030.JPG,jpg,s028f51n,Centrarchidae,GLIN,UWZM,lepomis gibbosus,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/s028f51n.jpg,CC0 1.0,,,,,Images/chunk_1/UWZM-F-0001030.JPG,,
1487_lat_FMNH_FZ#0.jpg,1487_lat_FMNH_FZ.jpg,jpg,9f84z77g,Cyprinidae,GLIN,FMNH,cyprinella galactura,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/FMNH/9f84z77g.jpg,CC BY-NC,,,,,Images/chunk_1/1487_lat_FMNH_FZ#0.jpg,,
UWZM-F-0002561.JPG,UWZM-F-0002561.JPG,jpg,sq63347v,Cyprinidae,GLIN,UWZM,notropis heterolepis,https://fishair.org/hdr-share/ftp/ark/89609/GLIN/UWZM/sq63347v.jpg,CC0 1.0,,,,,Images/chunk_1/UWZM-F-0002561.JPG,,
